code,nums,totalReturn,maxDrawDown,mddStart,mddEnd,maxDrawup,mduStart,mduEnd,sharpe,annualizedReturns,annualizedVolatility,variance,perValidData,durationYear,sdday,maxupday,permaxupday,offsdupday,maxdownday,permaxdownday,offsddownday,sdweek,maxupweek,permaxupweek,offsdupweek,maxdownweek,permaxdownweek,offsddownweek,sdmonth,maxupmonth,permaxupmonth,offsdupmonth,maxdownmonth,permaxdownmonth,offsddownmonth,sdyear,maxupyear,permaxupyear,offsdupyear,maxdownyear,permaxdownyear,offsddownyear,tags,createtime
002908,116,-0.007685,0.037309,20180126,20180803,0.028843,20180803,20181213,-0.628224,-0.007685,0.059986,0.000068,0.195946,1.621918,0.008247,20180330,0.015549,0.885445,20180209,-0.021230,-3.574251,0.000923,20181112,0.004873,4.280767,20181008,-0.001957,-3.120574,0.007862,20180803,0.011894,0.512895,20180601,-0.015595,-2.983573,0.000000,20180105,-999999.000000,0.000000,20180105,999999.000000,0.000000,开放式;混合型 ;高风险,20160929
002909,245,0.062313,0.006639,20180807,20180821,0.062313,20180102,20181231,4.111285,0.062313,0.007860,0.000356,0.353535,1.898630,0.018874,20180418,0.004165,-0.779321,20180809,-0.001568,-1.083091,0.001163,20180416,0.003882,2.339226,20180806,-0.002215,-2.905414,0.002977,20180702,0.010863,2.649313,20180801,0.000370,-0.875583,0.000000,20180102,-999999.000000,0.000000,20180102,999999.000000,0.000000,开放式;债券型 ;低风险,20160620
002910,245,-0.272568,0.298307,20180129,20181231,0.116379,20180705,20180724,-1.219340,-0.272568,0.248141,0.006740,0.415254,1.616438,0.082099,20181022,0.041857,-0.490167,20180619,-0.061033,-1.743414,0.029115,20180917,0.048185,0.654954,20180205,-0.100696,-4.458528,0.037470,20180702,0.064313,0.716392,20180801,-0.053790,-2.435543,0.000000,20180102,-999999.000000,0.000000,20180102,999999.000000,0.000000,开放式;混合型 ;高风险,20170125
002915,245,0.062227,0.004077,20180807,20180821,0.062227,20180102,20181231,4.564587,0.062227,0.007060,0.000375,0.365672,1.835616,0.019371,20180418,0.003896,-0.798886,20181123,-0.001191,-1.061484,0.001021,20180416,0.003707,2.629243,20180806,-0.001298,-2.270915,0.002309,20180702,0.008540,2.698471,20180801,0.001767,-0.234829,0.000000,20180102,-999999.000000,0.000000,20180102,999999.000000,0.000000,开放式;债券型 ;低风险,20160713
002919,245,-0.271058,0.304124,20180528,20181231,0.145218,20180209,20180528,-1.228949,-0.271058,0.244972,0.007525,0.382215,1.756164,0.086746,20181022,0.051034,-0.411678,20181011,-0.037958,-1.437579,0.032364,20181029,0.077356,1.390201,20180205,-0.066152,-3.044020,0.033629,20180502,0.047253,0.405105,20181008,-0.065469,-2.946769,0.000000,20180102,-999999.000000,0.000000,20180102,999999.000000,0.000000,开放式;混合型 ;高风险,20160811
002920,48,0.006742,0.000735,20181211,20181219,0.006742,20181025,20181231,-6.656271,0.006742,0.003494,0.000003,0.085714,1.534247,0.001772,20181228,0.000919,-0.481708,20181218,-0.000368,-1.207355,0.000401,20181224,0.001011,1.521400,20181217,-0.000184,-1.458479,0.001826,20181101,0.003137,0.717667,20181025,0.000554,-0.696546,0.000000,20181025,-999999.000000,0.000000,20181025,999999.000000,0.000000,开放式;债券型 ;低风险,20170224
002923,245,-0.011466,0.057937,20180418,20181018,0.037891,20180209,20180418,-0.977104,-0.011466,0.042438,0.000161,0.264579,2.536986,0.012708,20180809,0.009975,-0.215068,20180423,-0.008019,-1.631030,0.005184,20180806,0.016694,2.220275,20180205,-0.015410,-3.972421,0.005794,20180301,0.006488,0.119749,20181008,-0.008319,-2.435785,0.000000,20180102,-999999.000000,0.000000,20180102,999999.000000,0.000000,开放式;混合型 ;高风险,20150708
002924,69,-0.099723,0.128136,20180126,20181221,0.057817,20180706,20180810,-0.620996,-0.099723,0.208895,0.000776,0.109873,1.720548,0.027850,20180713,0.023982,-0.138884,20180209,-0.046805,-2.680570,0.002197,20180920,0.009699,3.414909,20181015,-0.008787,-4.999483,0.026334,20180706,0.054831,1.082150,20181102,-0.034047,-2.292880,0.000000,20180105,-999999.000000,0.000000,20180105,999999.000000,0.000000,开放式;债券型 ;低风险,20160824
002925,245,0.052905,0.002744,20181207,20181220,0.053773,20180102,20181207,4.174805,0.052905,0.005487,0.000241,0.411765,1.630137,0.015537,20181008,0.001396,-0.910132,20180913,-0.001397,-1.089944,0.000828,20181112,0.002485,1.999981,20181217,-0.001282,-2.547285,0.002313,20180702,0.008286,2.582619,20180903,0.001492,-0.355112,0.000000,20180102,-999999.000000,0.000000,20180102,999999.000000,0.000000,开放式;债券型 ;低风险,20170120
002926,245,0.049584,0.003035,20181207,20181220,0.050841,20180102,20181207,3.518232,0.049584,0.005567,0.000214,0.411765,1.630137,0.014617,20181008,0.001310,-0.910387,20180913,-0.001591,-1.108877,0.000836,20181112,0.002591,2.098498,20181217,-0.001382,-2.651959,0.002339,20180702,0.008135,2.478344,20180801,0.001220,-0.478495,0.000000,20180102,-999999.000000,0.000000,20180102,999999.000000,0.000000,开放式;债券型 ;低风险,20170120
002927,245,0.071450,0.006776,20180808,20180821,0.072217,20180111,20181231,4.310164,0.071450,0.009617,0.000466,0.361357,1.857534,0.021577,20180418,0.005463,-0.746819,20180810,-0.001453,-1.067350,0.001566,20180416,0.006461,3.125268,20180813,-0.002039,-2.302106,0.005002,20180702,0.014014,1.801654,20180502,-0.001386,-1.277067,0.000000,20180102,-999999.000000,0.000000,20180102,999999.000000,0.000000,开放式;债券型 ;低风险,20160705
002928,245,0.069559,0.006768,20180808,20180821,0.070642,20180111,20181212,4.185433,0.069559,0.009452,0.000448,0.361357,1.857534,0.021163,20180418,0.005358,-0.746838,20180810,-0.001258,-1.059460,0.001553,20180416,0.006553,3.219000,20180813,-0.002037,-2.311290,0.004937,20180702,0.013797,1.794804,20180801,-0.001068,-1.216372,0.000000,20180102,-999999.000000,0.000000,20180102,999999.000000,0.000000,开放式;债券型 ;低风险,20160705
