code,nums,totalReturn,maxDrawDown,mddStart,mddEnd,maxDrawup,mduStart,mduEnd,sharpe,annualizedReturns,annualizedVolatility,variance,perValidData,durationYear,sdday,maxupday,permaxupday,offsdupday,maxdownday,permaxdownday,offsddownday,sdweek,maxupweek,permaxupweek,offsdupweek,maxdownweek,permaxdownweek,offsddownweek,sdmonth,maxupmonth,permaxupmonth,offsdupmonth,maxdownmonth,permaxdownmonth,offsddownmonth,sdyear,maxupyear,permaxupyear,offsdupyear,maxdownyear,permaxdownyear,offsddownyear,tags,createtime
006119,435,0.013900,0.197239,20190404,20200203,0.254751,20200203,20200818,-0.118794,0.007407,0.190191,0.002718,0.956044,1.246575,0.052137,20200706,0.057195,0.097008,20200203,-0.080125,-2.536810,0.019458,20200629,0.074368,2.822045,20200713,-0.059535,-4.059724,0.044961,20200701,0.120800,1.686793,20200302,-0.090227,-3.006794,0.006356,20181115,0.001300,-0.795463,20190104,-0.007688,-2.209676,开放式;ETF联接基金 ;高风险,20181115
006120,432,0.085500,0.020247,20200506,20200715,0.102834,20181214,20200506,1.672524,0.047070,0.010206,0.000901,0.997691,1.186301,0.030011,20200203,0.004701,-0.843372,20200603,-0.003197,-1.106525,0.001656,20200720,0.003423,1.066868,20200601,-0.008477,-6.118863,0.005641,20200401,0.013813,1.448722,20200601,-0.009115,-2.615816,0.038706,20190103,0.055639,0.437466,20181207,0.000900,-0.976748,开放式;债券型 ;低风险,20181207
006121,371,1.015100,0.158637,20200225,20200323,1.194615,20190509,20200902,2.760090,0.647747,0.223814,0.102931,0.811816,1.252055,0.320828,20200204,0.045291,-0.858830,20200203,-0.066973,-1.208751,0.023351,20200203,0.084399,2.614280,20200224,-0.052905,-3.265584,0.060097,20200701,0.175436,1.919219,20200302,-0.070551,-2.173954,nan,20190308,0.255500,nan,20190308,0.255500,nan,开放式;混合型 ;高风险,20190308
006122,367,0.940200,0.218730,20200225,20200323,1.253402,20190606,20200902,2.235952,0.604178,0.256793,0.117962,0.810154,1.241096,0.343455,20200706,0.056399,-0.835789,20200203,-0.066445,-1.193462,0.028096,20200203,0.118335,3.211828,20200713,-0.090108,-4.207165,0.066940,20200601,0.166734,1.490785,20200302,-0.129475,-2.934187,nan,20190312,0.251500,nan,20190312,0.251500,nan,开放式;混合型 ;高风险,20190312
006127,533,0.043112,0.254310,20200117,20200319,0.473856,20190103,20200805,-0.042478,0.019844,0.239096,0.006230,0.485428,3.008219,0.078932,20200320,0.061221,-0.224386,20181008,-0.070260,-1.890130,0.028098,20200323,0.103063,2.667933,20180813,-0.062933,-3.239739,0.053359,20190102,0.101717,0.906275,20200302,-0.105356,-2.974477,0.368061,20190102,0.325460,-0.115746,20180730,-0.195057,-1.529959,开放式;股票型 ;高风险,20160624
006128,456,0.258300,0.240598,20200113,20200331,0.603415,20190604,20200713,0.407334,0.139055,0.267729,0.015245,1.017857,1.227397,0.123470,20200706,0.059891,-0.514931,20200203,-0.077212,-1.625352,0.029620,20200727,0.091716,2.096461,20200713,-0.137845,-5.653822,0.074047,20200701,0.127341,0.719721,20200302,-0.205976,-3.781681,0.167703,20190102,0.243968,0.454761,20181122,0.006800,-0.959452,开放式;混合型 ;高风险,20181122
006129,405,0.254600,0.198775,20190417,20190809,0.372172,20190219,20200713,0.549737,0.148925,0.216330,0.008136,0.795678,1.394521,0.090198,20190225,0.052969,-0.412748,20200203,-0.076004,-1.842631,0.022110,20200203,0.071755,2.245325,20200713,-0.065509,-3.962841,0.048865,20200701,0.103445,1.116970,20200302,-0.074739,-2.529498,nan,20190115,0.109700,nan,20190115,0.109700,nan,开放式;ETF联接基金 ;高风险,20190115
006130,405,0.241100,0.199937,20190417,20190809,0.359748,20190219,20200713,0.513299,0.141028,0.216303,0.007772,0.795678,1.394521,0.088157,20190225,0.052970,-0.399145,20200203,-0.076073,-1.862925,0.022077,20200203,0.071653,2.245572,20200713,-0.065498,-3.966779,0.048601,20200701,0.103022,1.119749,20200302,-0.075187,-2.547016,nan,20190115,0.101200,nan,20190115,0.101200,nan,开放式;ETF联接基金 ;高风险,20190115
006131,553,0.266423,0.149417,20180724,20190103,0.462823,20190103,20200828,0.529012,0.118446,0.167192,0.010081,0.260358,5.819178,0.100404,20190225,0.048533,-0.516624,20200203,-0.049584,-1.493850,0.019100,20180917,0.060493,2.167202,20180730,-0.053078,-3.778998,0.039983,20190201,0.102858,1.572521,20181203,-0.062810,-2.570902,0.273269,20190102,0.296803,0.086122,20180702,-0.089657,-1.328091,开放式;ETF联接基金 ;高风险,20120529
006132,502,1.222500,0.204720,20190404,20190606,1.526861,20190103,20200818,2.021437,0.584048,0.274086,0.155852,0.940075,1.463014,0.394781,20190510,0.051322,-0.869999,20200203,-0.092537,-1.234402,0.028126,20200203,0.143433,4.099579,20200713,-0.077762,-3.764751,0.072594,20200203,0.190219,1.620308,20200302,-0.116126,-2.599661,0.405160,20190102,0.536182,0.323385,20180828,-0.036800,-1.090828,开放式;混合型 ;高风险,20180828
